
==================== AREA: Sociabilidad ====================

--- Manada ---
ID: 14b82459-ac31-4496-a875-8e9bd5666030 | Infancia Tardía | En las actividades que hago se nota lo que pienso y siento.
ID: 44d43ff8-3810-49eb-a04e-95db31f38355 | Infancia Tardía | Me doy cuenta y me gusta cuando los demás hablan bien.
ID: e168aabd-00aa-44b5-8a9a-f0e8a94a0ccd | Infancia Tardía | Le busco solución a los problemas que aparecen en las cosas que hago.

--- Tropa ---
ID: a93b3a5c-a023-4e0c-815d-c77c6700dd89 | 11 a 13 años | Me intereso por conocer más sobre lo que pasa a mi alrededor.
ID: 289e03b9-f6dd-4fde-b121-82470456247e | 11 a 13 años | Busco mis propias lecturas y puedo relacionarlas con las cosas que me pasan.
ID: 8bbd7392-24e1-453f-bd7a-8265d57877c9 | 13 a 15 años | Saco mis propias conclusiones de los hechos que pasan a mi alrededor.
ID: 49ae6ac6-be8f-4f2c-8b3e-6711d041181f | 11 a 13 años | Doy mi opinión sobre las cosas que me pasan.
ID: 4bf35d9c-ed0c-46fa-9bfd-0f5e9adff9a3 | 11 a 13 años | Participo en la organización de las excursiones de mi patrulla.
ID: cf530cf9-73a6-4423-a075-79be433fe96c | 13 a 15 años | Propongo temas para discutir en mi patrulla.
ID: 11320fb6-98de-4725-825d-db858e3bffa2 | 11 a 13 años | Perfecciono mis habilidades manuales.
ID: fd3d3e14-e92b-4ab5-8298-9018c6e70b20 | 13 a 15 años | Coopero en la mantención y renovación del local y materiales de mi patrulla.
ID: 7a4bc14c-077d-48b1-b329-b0d70e081fe4 | 11 a 13 años | Uso las especialidades que he adquirido para resolver problemas cotidianos.
ID: 981fa19b-7f60-4e0e-b2fa-16123df5e37e | 11 a 13 años | Expreso mis pensamientos y experiencias en el Tally.
ID: 0b23d4c8-6e40-4e8e-a476-97ed92efa152 | 11 a 13 años | Conozco diferentes técnicas de comunicación y sé utilizar algunos de ellos.
ID: 13f36ce9-0b0a-40fb-b74b-0dc4a09fb542 | 13 a 15 años | Aplico mis especialidades en las actividades de servicio.
ID: f9cea3e0-24f4-43ab-9efb-1a4541a29943 | 13 a 15 años | Ayudo a preparar materiales para las representaciones artísticas.
ID: 91ed07ce-f3b6-4396-b3fe-d8340a06118e | 13 a 15 años | He participado en un proyecto que presenta una solución novedosa a un problema técnico habitual.
ID: f4bf4e41-7b4a-4968-b22c-380eb81e61a9 | 11 a 13 años | Aprendo cosas nuevas además de las que me enseñan en la escuela.
ID: 071e6f2d-cb33-48c7-a385-4c63d873b254 | 13 a 15 años | Me preocupo por saber cada vez más sobre los temas que me interesan.
ID: 654179bd-9385-4c8a-a701-c5cddd66689e | 13 a 15 años | Me intereso en leer sobre diferentes temas.
ID: e465926e-deed-4341-956f-047f56860e5e | 11 a 13 años | Ayudo en la preparación de los temas que discutimos en mi patrulla.
ID: 3d0dff9b-11cd-4a30-b3a6-ec011ad95062 | 13 a 15 años | Puedo analizar una situación desde distintos puntos de vista.
ID: d287b1bf-76a7-4c41-8ddf-fb5c83a4fa3b | 13 a 15 años | Organizo actividades novedosas para realizar con mi patrulla.
ID: 2a1587b7-9b40-40e1-9113-8ccd928e1464 | 11 a 13 años | Conozco y uso algunas técnicas de campismo y pionerismo.
ID: 78e8ab9b-5313-4642-8f12-8ca4e94ffa5c | 13 a 15 años | Participo en el diseño e instalación de las construcciones de campamento.
ID: 0757e157-1952-4d0c-9fa9-1d55a8a03431 | 11 a 13 años | Elijo y completo una especialidad.
ID: 97eb30cd-0509-4b8e-bb1f-20348779ecf9 | 13 a 15 años | Perfecciono mis conocimientos en las especialidades que he elegido.
ID: 39eaf1aa-f703-4fd0-a4b3-b9756dc30539 | 11 a 13 años | Participo con entusiasmo en las actividades artísticas de mi Tropa.
ID: 6e910d1c-7021-49a5-9ece-637f480a1ec7 | 13 a 15 años | Expreso por distintos medios mis intereses y aptitudes artísticas.
ID: 0136350b-c2b2-429f-8feb-2fdc57e29b8b | 13 a 15 años | Me gusta cantar y conozco muchas canciones.
ID: e583e70f-7cb5-4071-aedb-536048e68e3d | 11 a 13 años | Puedo identificar las principales partes de un problema.
ID: 27bc66a0-bfba-4e22-9b3e-d1d4fa6112b4 | 13 a 15 años | Conozco cómo funcionan los servicios que uso habitualmente, como el teléfono, la electricidad, la radio, la televisión y otros.

--- Compañía ---
ID: 1b5e42cb-c832-4c3a-8ed5-a3050b6e2285 | 11 a 13 años | Me intereso por conocer más sobre lo que pasa a mi alrededor.
ID: aacee532-b682-4d8e-8c5d-d6e9396162a4 | 13 a 15 años | Me preocupo por saber cada vez más sobre los temas que me interesan.
ID: fa068326-4494-40d0-a6b5-02c883e8b946 | 13 a 15 años | Me intereso en leer sobre diferentes temas.
ID: e1b7276f-4fd2-4c39-a32a-bd7fadbee702 | 11 a 13 años | Doy mi opinión sobre las cosas que me pasan.
ID: 551a36af-f5bc-46f8-9e85-fd5af16a08bd | 11 a 13 años | Participo en la organización de las excursiones de mi patrulla.
ID: 9f30f035-9179-4ac4-acfb-bea0e169e97a | 13 a 15 años | Propongo temas para discutir en mi patrulla.
ID: 103661fc-3396-4eac-9182-58b7e54d5115 | 11 a 13 años | Perfecciono mis habilidades manuales.
ID: 0f60be94-6de3-4c34-a6ff-5b5018f0b156 | 13 a 15 años | Coopero en la mantención y renovación del local y materiales de mi patrulla.
ID: b1f38e56-d524-41a4-9f91-ff698f1d1e7d | 11 a 13 años | Elijo y completo una especialidad.
ID: a8203ec6-e9e8-4895-8547-d37d9dfd7784 | 13 a 15 años | Perfecciono mis conocimientos en las especialidades que he elegido.
ID: d581cfa7-db1f-4b08-b4d3-525b23e418ea | 11 a 13 años | Participo con entusiasmo en las actividades artísticas de mi Compañía.
ID: beb4b3e4-fe1c-4f06-af34-2c7f88202eb7 | 13 a 15 años | Me gusta cantar y conozco muchas canciones.
ID: feb7f1d5-9e24-4c03-bad2-69408c845c7f | 11 a 13 años | Puedo identificar las principales partes de un problema.
ID: d531dd19-4d49-4342-8114-184de017ac49 | 11 a 13 años | Conozco diferentes técnicas de comunicación y sé utilizar algunas de ellas.
ID: 321a6234-3300-49cc-bbd3-f4120493ef83 | 13 a 15 años | He participado en un proyecto que presenta una solución novedosa a un problema técnico habitual.
ID: f9b94724-1f89-4513-91e0-be850e2a67e7 | 11 a 13 años | Aprendo cosas nuevas además de las que me enseñan en la escuela.
ID: 0fc96b82-592d-4237-9986-baeb2ba049fa | 11 a 13 años | Busco mis propias lecturas y puedo relacionarlas con las cosas que me pasan.
ID: fda4f3c9-2c6e-425d-9b86-3b37b40ddb8b | 13 a 15 años | Saco mis propias conclusiones de los hechos que pasan a mi alrededor.
ID: 12686e7d-d6af-4c74-928d-c859d5b883d5 | 11 a 13 años | Ayudo en la preparación de los temas que discutimos en mi patrulla.
ID: 0009f64a-0654-46bf-b6fc-7b9d7f278485 | 13 a 15 años | Puedo analizar una situación desde distintos puntos de vista.
ID: e0c02bfe-4056-4d1b-b0b1-013bda1fffa6 | 13 a 15 años | Organizo actividades novedosas para realizar con mi patrulla.
ID: d8c45409-4dcd-4629-a764-cdf52e8b9340 | 11 a 13 años | Conozco y uso algunas técnicas de campismo y pionerismo.
ID: b49b1e68-9cc5-4c76-9cd7-4d6f4c3c1ec6 | 13 a 15 años | Participo en el diseño e instalación de las construcciones de campamento.
ID: 8ff9ffda-2a4a-47b5-b8a6-65f63dcf7dbb | 11 a 13 años | Uso las especialidades que he adquirido para resolver problemas cotidianos.
ID: afb2215a-73bb-4087-9e80-da6af9792b18 | 13 a 15 años | Aplico mis especialidades en las actividades de servicio.
ID: 0d742d23-ebe1-40e6-97df-37bc03edb010 | 11 a 13 años | Expreso mis pensamientos y experiencias en el Tally.
ID: 9758e4f9-728b-4435-a8a3-11fd36c5e3be | 13 a 15 años | Expreso por distintos medios mis intereses y aptitudes artísticas.
ID: bba0a6d4-9f06-4bd8-a550-110ffc397e08 | 13 a 15 años | Ayudo a preparar materiales para las representaciones artísticas.
ID: d20cab83-3c15-4bb0-8435-a790e72b6d50 | 13 a 15 años | Conozco cómo funcionan los servicios que uso habitualmente, como el teléfono, la electricidad, la radio, la televisión y otros.

--- Avanzada ---
ID: fefc6ed0-97f8-4a71-99d9-f56729ba0a92 | 15 a 17 años | Me informo de lo que pasa a mi alrededor y soy capaz de valorar críticamente lo que veo, leo y escucho.
ID: 3cdf4b56-b55f-4878-b3fa-da32a7200ca4 | 15 a 17 años | Soy capaz de sintetizar, criticar, proponer y apreciar las opiniones de los demás.
ID: 310eb631-8ca9-4eaf-ac80-232a5150d024 | 15 a 17 años | Creo actividades y juegos para realizar con mi comunidad y soy capaz de motivarlos.
ID: 843fda9c-6c4a-4516-b30c-23c92ef755a8 | 15 a 17 años | Puedo resolver la mayoría de los problemas técnicos domésticos simples.
ID: 00b2b445-7bbf-43be-be8a-ac1054c2abd5 | 15 a 17 años | Desarrollo algunas competencias relacionadas con mis intereses.
ID: d252cb51-c224-4528-90b3-e0288aa343dd | 15 a 17 años | Comparto con los demás mis inquietudes, aspiraciones y creaciones artísticas.
ID: d316b3fd-7975-4bfe-9249-35268d91f12b | 15 a 17 años | Soy capaz de relacionar mis valores con los procedimientos científicos y técnicos.
ID: 3f40b58d-07d2-4e51-8af4-e77fac7fa655 | 15 a 17 años | Progresivamente investigo y aprendo sobre los temas que me interesan.
ID: 93cf0a2b-1fe0-45e2-b3d2-89828f64a016 | 15 a 17 años | Me formo una opinión personal a partir de los libros que leo y de los documentos e informaciones que conozco por distintos medios.
ID: 24294fc7-bfde-4283-938e-0d16c5ce6313 | 15 a 17 años | Reflexiono y discuto con mi Comunidad y propongo acciones para realizar en conjunto.
ID: fe57c89e-be7b-46a1-b370-64df400355fa | 15 a 17 años | Trato de aprender más sobre cuestiones técnicas relacionadas con el sonido, la imagen, la mecánica, la informática y otros.
ID: 396c5f51-f186-45da-b869-47477299f5cf | 15 a 17 años | Busco mi vocación teniendo en cuenta mis habilidades, lo que me gustaría hacer y las posibilidades que me ofrece el ambiente en que me desarrollo.
ID: c946e215-48ab-4348-9479-932bc68b42e7 | 15 a 17 años | Elijo entre las distintas actividades artísticas y culturales que llaman mi atención.
ID: ed17d59c-1c64-4080-a206-bbe72eeae5a4 | 15 a 17 años | Trato de expresarme de un modo propio, y soy capaz de mirar críticamente tendencias e ídolos sociales.
ID: 93c826b9-9933-41cf-9074-10d0d40a5714 | 15 a 17 años | He participado en proyectos que aplican tecnología innovadora.

--- Clan ---
ID: ef75fbed-4a6d-49ea-bfab-f2952415e1a0 | 17 a 20 años | Actúa con agilidad mental ante las situaciones más diversas, desarrollando su capacidad de pensar, innovar y aventurar.
ID: b8819a1e-93e3-473b-b6f3-cef1b9d90334 | 17 a 20 años | Elige su vocación considerando conjuntamente sus aptitudes, posibilidades e intereses; y valora sin prejuicios las opciones de los demás.
ID: 27935a55-2a37-46f9-b6d6-3de72592181b | 17 a 20 años | Valora la ciencia y la técnica como medios para comprender y servir al hombre, la sociedad y el mundo.
ID: 30e41a98-a04a-459f-a64c-c4fc4f15f77d | 17 a 20 años | Incrementa continuamente sus conocimientos mediante la autoformación y el aprendizaje sistemático.
ID: 29eee8b1-a414-4df9-90e1-520a384fb9aa | 17 a 20 años | Une los conocimientos teórico y práctico mediante la aplicación constante de sus habilidades técnicas y manuales.
ID: 91e60eba-e267-4d1a-b27b-ef61a7b03b31 | 17 a 20 años | Expresa lo que piensa y siente a través de distintos medios, creando en los ambientes en que actúa espacios gratos que faciliten el encuentro y el perfeccionamiento entre las personas.

==================== AREA: Carácter ====================

--- Manada ---
ID: b66418eb-3eee-466e-9836-457b3bb922cc | Infancia Tardía | Sé lo que puedo hacer y lo que no puedo hacer.
ID: 4df1ba93-06fe-4f49-b273-fddc3800cf17 | Infancia Tardía | Le doy importancia a las cosas que hago bien.
ID: eba5dac5-e1aa-498d-8d94-9655162890e5 | Infancia Media | Entiendo que es bueno que tenga metas que me ayuden a ser cada día mejor.
ID: 5b3c7730-2cc5-42c0-b867-1ce06b3675a7 | Infancia Tardía | Hago bien los trabajos que acepto.
ID: 869ed744-5399-41d1-bbb1-5f100f151595 | Infancia Media | Conozco la Ley y la Promesa de la Manada y entiendo lo que significan.
ID: b83bd29c-0117-423b-af20-1e4964a46efb | Infancia Tardía | Sé lo que significa cumplir la Ley y la Promesa en mi vida diaria.
ID: baa365a9-087c-4c25-b0ad-57893df5ff74 | Infancia Media | Sé lo que significa decir la verdad.
ID: a2b1a0ea-f0f6-42c9-8048-3a3c54f264c3 | Infancia Media | He aprendido que en las cosas que hago con mis compañeros debo cumplir la Ley de la Manada.
ID: e9f10dfe-654a-46fd-95ff-5a3d21a26e00 | Infancia Media | Participo en juegos y representaciones que muestran la importancia de decir la verdad.
ID: 506b7596-cac4-48e0-88c7-942d575172db | Infancia Tardía | Digo la verdad, aunque a veces no me gusten las consecuencias.
ID: b5503f0e-0969-4448-9ebb-b6050e7c541a | Infancia Tardía | Ayudo a que en la Manada se diga siempre la verdad.
ID: 8c1cbf88-6e1d-496b-b789-9e0b767c8814 | Infancia Media | Casi siempre estoy alegre.
ID: df453b65-c52f-43c8-a7c4-d399eb81e44a | Infancia Media | Tengo buen humor y puedo hacer bromas sin burlarme de los demás.
ID: d408da3c-207d-4442-a891-8f50efbeecb1 | Infancia Tardía | Enfrento las dificultades con buen ánimo.
ID: 5e3a214d-733d-4b8c-99e2-249da7e37eeb | Infancia Tardía | Ayudo a que en la Manada nos riamos sin ofender a los demás.
ID: 99c6e695-ef0b-4e36-956b-3faf15ada355 | Infancia Media | Escucho a los demás lobatos, a mis papás y a mis dirigentes y guiadoras.
ID: 3a84066e-ad27-4122-9a89-4ae45844668b | Infancia Tardía | Tengo amigos y amigas con los que siempre juego y me encuentro.
ID: 041daaea-c4a7-472b-a613-951bd25cfa85 | Infancia Media | Reconozco y acepto mis errores.
ID: 8adf65db-9e04-465f-89d3-b76d0e7f4ed6 | Infancia Media | Participo en actividades que me ayudan a descubrir lo que puedo hacer.
ID: 845608c7-9c26-477b-86fb-46a65bf78f29 | Infancia Tardía | Acepto mis defectos y sé que existen cosas que aún no puedo hacer.
ID: 60db073f-4295-4b2a-bc51-5e67ba00c605 | Infancia Media | Acepto los consejos que me dan mis papás, profesores y dirigentes para ayudarme a ser mejor.
ID: feeaf72d-4c33-4edd-8513-000a659d0491 | Infancia Tardía | Me propongo tareas y metas que me ayudan a superar mis defectos.
ID: b1a1caa9-5321-4441-ae5d-e6fd070962e7 | Infancia Media | He prometido cumplir la Ley y la Promesa de la Manada.
ID: a19c6090-81ff-4d1d-aa26-fdb39aedfdba | Infancia Tardía | Trato de cumplir la Ley y la Promesa en la Manada, en mi casa y en mi escuela.
ID: 88114f29-acff-4cfc-9343-36312a86ddc7 | Infancia Tardía | Entiendo que tengo que cumplir la Ley de la Manada también en mi casa.
ID: 7fcaa85f-358b-40e2-bc67-d1445d8deee8 | Infancia Media | Participo con alegría en las actividades de la Manada.
ID: 121c9a27-6775-4242-992f-1b361fc7b08b | Infancia Tardía | Me siento feliz cuando logro lo que me propuse; y también cuando a mis compañeros las cosas les resultan bien.
ID: 6b8c5fb5-6730-4c61-a332-2a7e6033bd94 | Infancia Tardía | Me llevo bien con todos los lobatos de la Manada.

--- Tropa ---
ID: 62876ebe-214f-4caf-b164-664e12fd30ae | 11 a 13 años | Me gusta participar en actividades que me ayudan a conocerme.
ID: b7636377-26c8-4626-89ca-94dc250d4d17 | 11 a 13 años | Sé que puedo ser cada día mejor.
ID: c380e11a-571d-4617-924c-aa933ae30138 | 13 a 15 años | Soy capaz de criticarme.
ID: 41386aca-6175-4483-9e3b-54ac85ca5eb9 | 11 a 13 años | Me propongo metas para ser mejor.
ID: bca03af0-a499-49c9-9824-cda992e0224c | 11 a 13 años | Me ofrezco para ayudar en mi patrulla y en mi casa.
ID: 71413ac6-8ae9-4034-b580-e2f1c2f9f42c | 13 a 15 años | Me esfuerzo cada vez más en superar mis defectos.
ID: 88841d17-0f73-4d1d-9973-40632eac1888 | 13 a 15 años | Cumplo las responsabilidades que asumo.
ID: 38f4863e-12a6-4a4b-9767-8cdf55020734 | 11 a 13 años | Sé lo que significa ser leal.
ID: f77525b1-07a3-4188-9051-4d3ba86aadfc | 11 a 13 años | Trato de ser leal con lo que creo, conmigo mismo y con los demás personas.
ID: 9bff5b7a-0d53-456f-9b26-e819f0f26771 | 11 a 13 años | He prometido esforzarme por vivir la Ley y la Promesa Scout.
ID: 646d5c04-82c3-4280-b3a9-54384e21f4ac | 11 a 13 años | Participo en actividades que muestran la importancia de actuar con lealtad.
ID: 5311be36-87be-40c4-ab4a-e6ce6e662183 | 13 a 15 años | Entiendo que es importante actuar de acuerdo a lo que pienso.
ID: 0eaaf466-0634-48b9-aca9-cf49813b8596 | 13 a 15 años | Me esfuerzo por hacer las cosas según lo que pienso.
ID: 4d66ed86-48ec-4801-bd0a-e5c8d023c8cd | 11 a 13 años | Enfrento y resuelvo mis dificultades con alegría.
ID: 73b20cb5-9d12-46ba-96b1-53613aa8c58c | 11 a 13 años | Contribuyo al ambiente de alegría de mi Tropa.
ID: b0042e1b-f294-4e30-88e6-418a996add56 | 11 a 13 años | Expreso mi alegría sin burlarme de los demás.
ID: 9a38e454-f93a-40a5-9f68-e500ba7e0655 | 13 a 15 años | Comparto mi alegría con mis amigos, amigos y familia.
ID: 0969a204-e8c6-4ab6-ac4f-c777bae066df | 11 a 13 años | Aprecio los consejos que me dan en mi patrulla.
ID: f608eb2d-613a-477a-86f9-03e769a87bf2 | 13 a 15 años | Ayudo a mis compañeros de patrulla a superarse.
ID: 6d5e1f25-c6a0-4c85-9e12-ff78d37b7ea0 | 11 a 13 años | Escucho las críticas que me hacen los demás y reflexiono sobre ellas.
ID: 9ad7086c-b056-4c28-aad6-eedb4a82ce51 | 13 a 15 años | Pienso sobre mi manera de ser y trato cada día de mejorar.
ID: 78bd48d3-5d26-4218-843a-33712bade630 | 13 a 15 años | Sé que soy capaz de hacer cosas y de hacerlas bien.
ID: bea664e6-8082-4cb1-b207-1c5decb41744 | 11 a 13 años | Hago cosas que me ayudan a cumplir mis metas.
ID: e96adee9-c4e3-42a2-a32d-8c31a3dbf375 | 13 a 15 años | Soy constante en mis propósitos.
ID: a8a02119-585a-4d04-852c-fddc9a10e465 | 13 a 15 años | Me esfuerzo por vivir la Ley y la Promesa.
ID: 58730385-703d-4410-b7aa-757c2e387e27 | 11 a 13 años | Conozco y comprendo la Ley y la Promesa Scout.
ID: 631f013b-4c64-4c61-bd35-b9965f0c5e8e | 13 a 15 años | Comprendo que lo que me piden la Ley y la Promesa Scout es importante para mi vida.
ID: 835ce12d-82cb-471c-a9ed-750d21d7e61e | 13 a 15 años | Contribuyo para que en mi patrulla nos comprometamos con lo que creemos.
ID: b93d09e8-cee4-4811-abca-1fade85c266a | 13 a 15 años | Soy alegre.
ID: 97918197-8685-4bd1-bc4c-f5363326a572 | 13 a 15 años | Ayudo para que en mi Tropa seamos alegres sin ofender a los demás.
ID: f0bd8ba8-8b11-4988-8fb6-ad8e883c2a5b | 11 a 13 años | Respeto las decisiones tomadas en mi patrulla, aun cuando piense distinto.
ID: 41aec261-3a8f-4f29-9c01-f539fe589fed | 13 a 15 años | Opino y asumo responsabilidades en el Consejo de Patrulla.

--- Compañía ---
ID: 075c93b1-81d2-4370-8e47-f0a4d086b20e | 11 a 13 años | Sé lo que significa ser leal.
ID: 3a35ddd8-f6dc-4e00-a04d-107a0825bd99 | 11 a 13 años | Escucho las críticas que me hacen los demás y reflexiono sobre ellas.
ID: 2385386e-34db-4282-9934-7fcc515cb449 | 11 a 13 años | Me propongo metas para ser mejor.
ID: 04da7d20-1fd1-4012-b57e-5e5a3608e52b | 11 a 13 años | Hago cosas que me ayudan a cumplir mis metas.
ID: 2845964c-1778-4ed7-8284-c5d830ea0a0d | 11 a 13 años | Trato de ser leal con lo que creo, conmigo misma y con las demás personas.
ID: a8667e56-d5f7-4f7b-b666-06c0b0d0d430 | 11 a 13 años | Conozco y comprendo la Ley y la Promesa Guía.
ID: aef9c842-05fa-4c53-a59c-8c334cb566a4 | 11 a 13 años | Participo en actividades que muestran la importancia de actuar con lealtad.
ID: 006c5b09-47cf-4ed8-bf25-212203261a03 | 13 a 15 años | Sé que soy capaz de hacer cosas y de hacerlas bien.
ID: 672c638b-637e-4518-9dfb-ec92fb03c5cf | 13 a 15 años | Soy constante en mis propósitos.
ID: 7a9e143e-c837-473b-a014-e41ef5fc2ec2 | 13 a 15 años | Entiendo que es importante actuar de acuerdo a lo que pienso.
ID: 2b89163c-b44c-4a1e-b71d-f5e9e2e87abd | 13 a 15 años | Comprendo que lo que me piden la Ley y la Promesa Guía es importante para mi vida.
ID: c4fe900a-9641-4cad-a265-3f31073d83cb | 13 a 15 años | Me esfuerzo por hacer las cosas según lo que pienso.
ID: 117bbf3f-7e3d-4c61-b305-821609bf2e5a | 11 a 13 años | Contribuyo al ambiente de alegría de mi Compañía.
ID: fb8a1e37-a978-433c-883b-965c7a6d9d3e | 11 a 13 años | Expreso mi alegría sin burlarme de los demás.
ID: 25b24d3a-9d47-44af-b460-680508e644f3 | 13 a 15 años | Soy alegre.
ID: 592deebb-73b2-48c5-8611-4b53c4af6484 | 13 a 15 años | Comparto mi alegría con mis amigas, amigos y familia.
ID: 81cd6596-30cd-40fe-83e8-c86bf12a21f2 | 11 a 13 años | Aprecio los consejos que me dan en mi patrulla.
ID: 0da6c9df-7a09-44cd-9961-e06c0173d41a | 13 a 15 años | Ayudo a mis compañeras de patrulla a superarse.
ID: fedb6bcf-2ee2-43f5-96d9-505f78284a6a | 11 a 13 años | Me gusta participar en actividades que me ayudan a conocerme.
ID: 2cc128e0-7cc6-49df-a7c5-825f6ab79793 | 11 a 13 años | Sé que puedo ser cada día mejor.
ID: f9656af7-d540-41c1-add1-75bf017c29f7 | 13 a 15 años | Pienso sobre mi manera de ser y trato cada día de mejorar.
ID: fd91a885-6848-443b-87e0-9d2fdbca6a2d | 13 a 15 años | Soy capaz de criticarme.
ID: 7b02b3d7-174b-42c4-93df-886af70707e3 | 11 a 13 años | Me ofrezco para ayudar en mi patrulla y en mi casa.
ID: 97f596d3-4cd2-45e2-bc4c-3a91070c1765 | 13 a 15 años | Me esfuerzo cada vez más en superar mis defectos.
ID: 79d0c199-0ffa-49db-9dfa-4a9867a0caa2 | 13 a 15 años | Cumplo las responsabilidades que asumo.
ID: 40e83b59-78d1-4ba2-880c-db945817af91 | 13 a 15 años | Me esfuerzo por vivir la Ley y la Promesa.
ID: 48c41c31-30d5-494e-bd72-5702c6a11419 | 11 a 13 años | He prometido esforzarme por vivir la Ley y la Promesa Guía.
ID: ab3b90f6-309f-463e-bc9b-718049441689 | 13 a 15 años | Contribuyo para que en mi patrulla nos comprometamos con lo que creemos.
ID: 9396e4d3-95a1-4772-a3be-ccab9a2f1f78 | 11 a 13 años | Enfrento y resuelvo mis dificultades con alegría.
ID: f2c7b28a-1103-476f-aae4-99907f8502b8 | 13 a 15 años | Ayudo para que en mi Compañía seamos alegres sin ofender a las demás.
ID: 85f8abea-eb57-4f78-9e11-5c2ab5d71044 | 11 a 13 años | Respeto las decisiones tomadas en mi patrulla, aun cuando piense distinto.
ID: e531fa27-a4f3-46df-b559-1f08e2d03ab3 | 13 a 15 años | Opino y asumo responsabilidades en el Consejo de Patrulla.

--- Avanzada ---
ID: dea08f50-52d5-4d87-ad7f-b7dbbb2702fc | 15 a 17 años | Me acepto tal como soy, sin dejar de mirarme críticamente.
ID: fb090834-c3f7-48f8-aab1-4a6a8c7b0ab9 | 15 a 17 años | Me propongo metas que me ayuden a crecer como persona.
ID: 60b6f382-00ec-4569-8ee9-da68638f5b58 | 15 a 17 años | Participo en proyectos que me ayudan a cumplir las metas que me he propuesto.
ID: 51210a26-62f2-4e33-8ca4-09b4b364a143 | 15 a 17 años | Comprendo el significado de la Ley y la Promesa en esta etapa de mi vida.
ID: a8d2d3fc-63a7-41ed-9029-9d65b6badba1 | 15 a 17 años | Opto por valores personales para mi vida.
ID: 1d9d6751-4ab1-45db-9999-3f18606b4909 | 15 a 17 años | Soy fiel a la palabra dada.
ID: d94bd61b-b8bf-4e80-a790-b5e83532a7b6 | 15 a 17 años | Contribuyo para que en mi Comunidad y en la Avanzada seamos consecuentes.
ID: 4b2e406f-2d78-4039-9ce2-4ccb743eb553 | 15 a 17 años | Soy capaz de reírme de mis propios absurdos.
ID: dead8658-5e9c-4d29-9ffc-f12a2c3d9564 | 15 a 17 años | Tengo buen humor y trato de expresarlo sin agresividad ni vulgaridad.
ID: 04ded0fb-289b-4d90-9f5f-821ec20a56c7 | 15 a 17 años | Aporto mi experiencia personal en las reuniones de mi Comunidad.
ID: 31b61322-1fcc-4d94-a600-80280116f92b | 15 a 17 años | Me comprometo en los proyectos que asume mi Comunidad, mi Avanzada o mi Grupo.
ID: 33d5c450-baaa-40c2-bdde-6b354868cabd | 15 a 17 años | Conozco mis capacidades y limitaciones y puedo proyectarlas para mi vida adulta.
ID: 4bfc99e3-ba0c-4986-bfb5-5cb4f0651593 | 15 a 17 años | Sé que soy capaz de lograr las cosas que me he propuesto.
ID: 30edb315-be9c-4e06-b44b-eb3914d4bc98 | 15 a 17 años | Evalúo mis resultados.
ID: cd69934e-f0e0-47b7-b0eb-447884b615c6 | 15 a 17 años | Renuevo mi compromiso con el Movimiento.
ID: ebb5f0fb-8f13-4b7b-8cde-fd47bfe349ba | 15 a 17 años | Trato de actuar de acuerdo a mis valores en todas las cosas que hago.
ID: 4f4ccb0f-8cae-45b8-8053-590cfe974015 | 15 a 17 años | Soy alegre y optimista en todos los ambientes donde participo.
ID: db877208-738b-4e2e-bcbc-591331f75703 | 15 a 17 años | Reconozco en mi Avanzada una comunidad de vida y acepto las críticas y recomendaciones que mis compañeros y compañeras me hacen.

--- Clan ---
ID: 8f0eb7d9-c291-44f3-9551-4330c19e0cc2 | 17 a 20 años | Conoce sus posibilidades y limitaciones, aceptándose con capacidad de autocrítica y manteniendo a la vez una buena imagen de sí mismo.
ID: dc250033-597f-4c74-8142-74a7a1cc3d13 | 17 a 20 años | Es el principal responsable de su desarrollo y se esfuerza por superarse constantemente.
ID: 770a8ff3-7bb8-45dd-b114-5ae1069eff62 | 17 a 20 años | Actúa consecuentemente con los valores que lo inspiran.
ID: d716bdfb-2fea-4b96-9a46-b86d66692d45 | 17 a 20 años | Enfrenta la vida con alegría y sentido del humor.
ID: 0bdf2252-6db5-41f9-8bc7-87e4da3ee602 | 17 a 20 años | Construye su proyecto de vida en base a los valores de la Ley y la Promesa Guía y Scout.
ID: 8df0eaed-f805-4347-881d-3d5fac18c8a5 | 17 a 20 años | Reconoce en su grupo de pertenencia un apoyo para su crecimiento personal y para la realización de su proyecto de vida.
